left_child,right_child,distance,size
7565.0,7566.0,0.04288330920092176,2.0
7570.0,96333.0,0.04288330920092176,3.0
96144.0,96301.0,0.04288957172334309,452.0
95535.0,96208.0,0.042891187277908215,428.0
85509.0,96315.0,0.042895030042710086,2393.0
67539.0,96113.0,0.04289516668642504,154.0
39617.0,96312.0,0.042899472893176804,1375.0
92875.0,95877.0,0.04290083830256893,150.0
3876.0,96317.0,0.042906371261036774,298.0
93187.0,96225.0,0.04290656384507089,1967.0
43987.0,93427.0,0.04290711780943702,5.0
42000.0,95054.0,0.042908918470642675,7.0
7430.0,91680.0,0.04293316820927852,12.0
91396.0,94423.0,0.04293319049609674,7.0
41000.0,96296.0,0.04293389510151885,4089.0
12923.0,95815.0,0.042939849831804815,73.0
14671.0,93205.0,0.04294956986046099,5.0
21576.0,21575.0,0.04295009103934396,2.0
21577.0,96350.0,0.04295009103934396,3.0
95618.0,96090.0,0.04295016490224269,56.0
93334.0,87448.0,0.042951031318334526,7.0
33943.0,96189.0,0.042953702352376985,85.0
17221.0,96337.0,0.04295642980533605,2394.0
17222.0,96355.0,0.04295642980533605,2395.0
16875.0,94270.0,0.04295649699045935,6.0
94808.0,21851.0,0.042956801069523085,7.0
42448.0,95995.0,0.04295947789151325,64.0
24192.0,24422.0,0.04296046433928227,2.0
22866.0,96061.0,0.04296341719592453,5.0
43693.0,96359.0,0.04296659825833111,65.0
14639.0,90857.0,0.04297371145406235,51.0
92497.0,95829.0,0.04297454904268076,72.0
1201.0,95870.0,0.04297670089014941,70.0
95917.0,95682.0,0.04297957884776544,150.0
14055.0,96123.0,0.04298067428968266,61.0
95389.0,95725.0,0.04298139319825681,38.0
3415.0,95915.0,0.042983298794160144,6.0
26557.0,96340.0,0.042983587291855356,151.0
47747.0,96263.0,0.04298372992302046,273.0
7598.0,96349.0,0.042986674433505366,6.0
31184.0,96371.0,0.04298784232293271,274.0
9842.0,95626.0,0.042993300020213454,9.0
9273.0,9426.0,0.04299735569332405,2.0
96375.0,95183.0,0.04299735569332405,7.0
2761.0,96293.0,0.0429985751281058,5.0
42267.0,45361.0,0.042999608169703434,2.0
45360.0,96378.0,0.042999608169703434,3.0
79526.0,96196.0,0.04299999919780057,192.0
95144.0,96251.0,0.04300123453283741,687.0
20905.0,96347.0,0.0430015722103547,4090.0
20904.0,96382.0,0.0430015722103547,4091.0
8042.0,95611.0,0.043003726112934335,5.0
95565.0,92388.0,0.04300499065912849,22.0
9129.0,96008.0,0.04300993075941145,14.0
43495.0,95335.0,0.0430102724318362,203.0
8167.0,94017.0,0.04301212613651218,4.0
46197.0,96216.0,0.043015330963527734,523.0
21538.0,21555.0,0.04302000454317169,2.0
36120.0,92184.0,0.043023166964455746,6.0
35388.0,35387.0,0.043025383153707665,2.0
68423.0,96392.0,0.043025383153707665,5.0
7065.0,96335.0,0.04303001021348102,453.0
8814.0,95199.0,0.04303236735962646,11.0
96395.0,8816.0,0.04303236735962646,12.0
39290.0,96383.0,0.04303337953352369,4092.0
38963.0,96370.0,0.043036734550782774,152.0
23765.0,95769.0,0.04303724803382987,6.0
21713.0,96031.0,0.043039087899653126,174.0
93830.0,96380.0,0.0430440987729274,197.0
71805.0,96387.0,0.04304756295226166,208.0
3389.0,95457.0,0.043047625861718716,7.0
91694.0,96356.0,0.043048199780839416,2407.0
6237.0,96342.0,0.04304850211883863,1968.0
93975.0,96252.0,0.04305212400836506,84.0
43694.0,96295.0,0.0430563333701025,104.0
42494.0,96407.0,0.0430563333701025,105.0
6492.0,96282.0,0.04305753723205789,174.0
1147.0,94655.0,0.043062931315591614,11.0
57940.0,96117.0,0.04306381183015652,19.0
19230.0,96398.0,0.043066040626465796,153.0
36446.0,95905.0,0.04306685097411289,6.0
3738.0,95939.0,0.04306740668700553,10.0
25257.0,95563.0,0.04307004849039111,11.0
50548.0,96248.0,0.04307398153161317,576.0
11829.0,11834.0,0.04307516837374155,2.0
24488.0,95276.0,0.04307638184720882,26.0
24102.0,96247.0,0.04307913618122003,36.0
43635.0,96232.0,0.0430828027926161,56.0
51232.0,96339.0,0.04308294235436401,1376.0
93838.0,96277.0,0.04308304264573738,212.0
18401.0,95726.0,0.04308484016198742,119.0
45568.0,96212.0,0.043089956940440384,1114.0
34258.0,96140.0,0.04309028009429945,310.0
44791.0,94106.0,0.043095317606441294,5.0
3253.0,95621.0,0.04309796652192225,14.0
47354.0,96327.0,0.04310371804218842,1003.0
9628.0,94701.0,0.04310676609013693,5.0
25009.0,96206.0,0.043107227141952684,74.0
16307.0,95469.0,0.0431101427521048,97.0
22004.0,96358.0,0.04311150061020066,8.0
2641.0,96432.0,0.04311150061020066,9.0
47866.0,96093.0,0.04311273728991225,7.0
70440.0,96255.0,0.043113609212081135,230.0
7796.0,96149.0,0.04311451229386401,4.0
7834.0,96436.0,0.04311451229386401,5.0
43169.0,95194.0,0.04311461350174534,6.0
96438.0,96406.0,0.04311461350174534,90.0
2486.0,25016.0,0.04311487503193711,2.0
25017.0,96440.0,0.04311487503193711,3.0
50272.0,95524.0,0.043117715654578795,50.0
16193.0,52774.0,0.04311911618493362,4.0
40930.0,96338.0,0.04312395542978399,155.0
11562.0,96049.0,0.04312861470319297,121.0
24317.0,96320.0,0.04313675852499504,46.0
42378.0,96028.0,0.043139695690523505,3.0
2960.0,92461.0,0.04314775358940249,8.0
44249.0,96420.0,0.043149631556742035,57.0
9186.0,75264.0,0.043151191151046646,6.0
5338.0,96235.0,0.043156114896207166,1039.0
28983.0,96368.0,0.043156177750631,39.0
41963.0,95919.0,0.04316110441260533,232.0
989.0,95972.0,0.04316373064121659,50.0
74215.0,96454.0,0.04316373064121659,54.0
41389.0,96449.0,0.043164875934890184,58.0
96029.0,96412.0,0.04316615895465798,159.0
39849.0,94449.0,0.043173596936964403,21.0
10528.0,10529.0,0.04317360863418737,2.0
96459.0,95644.0,0.04317360863418737,132.0
44096.0,90509.0,0.04318216211497302,4.0
16687.0,95358.0,0.0431826155449645,92.0
12259.0,95893.0,0.04318293826101144,88.0
8172.0,96463.0,0.04318293826101144,89.0
17185.0,96457.0,0.04318830871118691,160.0
46263.0,87407.0,0.04318938131509066,8.0
42007.0,96408.0,0.04319134246903928,106.0
374.0,96428.0,0.04319218291956401,1004.0
45798.0,96394.0,0.043193085800141216,454.0
39506.0,96072.0,0.04319725506778039,29.0
16595.0,96435.0,0.04320066779300908,231.0
23990.0,95193.0,0.043211210503915465,4.0
39248.0,96397.0,0.0432149153941396,4093.0
48520.0,96158.0,0.043216094835466685,14.0
73489.0,96352.0,0.04321742654279116,61.0
96261.0,95902.0,0.04322159677279289,72.0
41647.0,96402.0,0.04322778027293864,209.0
30946.0,96207.0,0.043233048867579636,168.0
38542.0,94039.0,0.04323768564674314,8.0
9596.0,35033.0,0.043239422467369566,2.0
47920.0,96409.0,0.04324002998537894,175.0
95974.0,96222.0,0.04324655631552607,843.0
30461.0,96321.0,0.0432531837134987,257.0
26680.0,96473.0,0.043256369504684394,4094.0
68564.0,77393.0,0.04326931171225693,15.0
13385.0,93389.0,0.043274197825663316,4.0
44086.0,96477.0,0.04327450931660971,210.0
41928.0,96487.0,0.04327450931660971,211.0
22752.0,96148.0,0.04327567111828479,51.0
33921.0,46257.0,0.04327849908109601,2.0
96490.0,95964.0,0.04327849908109601,46.0
22643.0,94541.0,0.04328001929616801,9.0
96492.0,22642.0,0.04328001929616801,10.0
46213.0,96469.0,0.0432814169255739,455.0
82358.0,96421.0,0.04328295668548607,1386.0
31838.0,96405.0,0.04328587441593842,1969.0
18505.0,96081.0,0.04328692001209378,149.0
11732.0,11688.0,0.04328809253252135,2.0
11689.0,96498.0,0.04328809253252135,3.0
41464.0,94461.0,0.04329001394378413,14.0
5021.0,96484.0,0.043290626467246386,4095.0
95728.0,96103.0,0.043295594118893416,310.0
8221.0,96445.0,0.043296591384451584,122.0
92953.0,96501.0,0.04329742851905757,4110.0
12998.0,95873.0,0.04329852074124512,50.0
12990.0,96505.0,0.04329852074124512,51.0
47309.0,96329.0,0.04329905283239748,257.0
80459.0,95047.0,0.043300499189262674,24.0
29654.0,29653.0,0.04330135258173793,2.0
96509.0,96482.0,0.04330135258173793,845.0
49584.0,96464.0,0.04330350255465648,90.0
7253.0,96354.0,0.04330389563566173,86.0
15658.0,95975.0,0.04330446231512307,140.0
22781.0,89630.0,0.04330753287794916,17.0
96413.0,91362.0,0.04330829265574944,11.0
17987.0,96367.0,0.04330831200523249,62.0
23785.0,96233.0,0.043311607886152445,102.0
1300.0,96306.0,0.04331282841341303,271.0
6746.0,96381.0,0.04331442299944197,688.0
10247.0,25060.0,0.043315346691957794,2.0
1370.0,96169.0,0.0433225672611192,79.0
25262.0,96095.0,0.04332333991092778,21.0
20156.0,96519.0,0.04332490171303383,689.0
95409.0,92931.0,0.04332937841535313,12.0
9742.0,94580.0,0.04333199207766072,7.0
81771.0,96404.0,0.04333225413956283,2410.0
41089.0,96444.0,0.043335110249961346,156.0
43896.0,95215.0,0.043341402321028386,11.0
41137.0,92537.0,0.04334347399925449,12.0
33778.0,96341.0,0.04334834036968914,299.0
36718.0,36717.0,0.04334909774279018,2.0
92456.0,96531.0,0.04334909774279018,8.0
10943.0,96510.0,0.04334934945998776,846.0
45191.0,80699.0,0.043358222796678204,4.0
96143.0,94694.0,0.043359069321234435,247.0
95338.0,88552.0,0.04335911107152418,23.0
832.0,836.0,0.04336165124615302,2.0
837.0,96537.0,0.04336165124615302,3.0
43411.0,43410.0,0.043385699192684875,2.0
43404.0,96539.0,0.043385699192684875,3.0
23936.0,96520.0,0.04338657915902822,3.0
96361.0,95692.0,0.043387180915328484,27.0
45920.0,96526.0,0.04339532229732342,2411.0
96190.0,94746.0,0.043404631791312764,26.0
40890.0,95931.0,0.04340575907367259,18.0
20068.0,96504.0,0.04341246542718013,4111.0
15431.0,96016.0,0.04342606937278077,1937.0
51472.0,96468.0,0.043432455246608215,1005.0
15219.0,96274.0,0.04343568441196638,40.0
28734.0,93086.0,0.04343824670836979,11.0
74738.0,96533.0,0.04343853836184857,854.0
49168.0,96424.0,0.043439686210152054,1115.0
50136.0,94193.0,0.04344275542104482,104.0
11854.0,95968.0,0.04346454686362342,26.0
1025.0,95990.0,0.04346532534229274,79.0
16161.0,96416.0,0.04346556782213156,577.0
6549.0,95918.0,0.043475141644935156,201.0
32257.0,96494.0,0.04347903952681879,456.0
9376.0,96065.0,0.04348076343193189,3.0
39377.0,93433.0,0.043486448640545,5.0
94033.0,96547.0,0.04349465393815833,1953.0
51422.0,96336.0,0.04349890427819057,429.0
36200.0,96558.0,0.04349937255818389,457.0
42398.0,96362.0,0.04350052824184314,66.0
96041.0,96308.0,0.043504960139542956,40.0
9861.0,95907.0,0.04350581622289167,9.0
41893.0,96488.0,0.04350583869510158,212.0
16722.0,96512.0,0.04351070122250811,87.0
96254.0,95462.0,0.043511309476063256,13.0
96101.0,96496.0,0.0435116791664728,2183.0
3312.0,96166.0,0.04351171366421199,52.0
3204.0,96571.0,0.04351171366421199,53.0
82286.0,96460.0,0.04351672398645882,136.0
42281.0,96546.0,0.04351898326521254,4112.0
21503.0,96548.0,0.0435223371623633,1006.0
10572.0,96513.0,0.043527083572311234,141.0
1140.0,1138.0,0.04352861367065141,2.0
23077.0,96577.0,0.04352861367065141,3.0
26993.0,96552.0,0.043530167325647004,1116.0
96579.0,26994.0,0.043530167325647004,1117.0
28813.0,96580.0,0.04353264254348589,1118.0
28814.0,96581.0,0.04353264254348589,1119.0
41918.0,85773.0,0.0435384932359019,56.0
47936.0,47937.0,0.04353850261402576,2.0
10142.0,96584.0,0.04353850261402576,3.0
3683.0,96271.0,0.04354129955172897,69.0
44057.0,95137.0,0.04354429314168576,12.0
42964.0,96587.0,0.04354429314168576,13.0
47470.0,95926.0,0.04354698033045067,58.0
48753.0,95704.0,0.04355012487349712,41.0
43675.0,96187.0,0.04355122851379796,163.0
8202.0,93625.0,0.04355138544255367,52.0
46149.0,95727.0,0.04355558720762834,421.0
8141.0,93535.0,0.04356067267355914,4.0
3520.0,95928.0,0.04356151529341414,9.0
49494.0,96563.0,0.04356728109814579,458.0
34970.0,96197.0,0.043569803020074196,131.0
17138.0,96373.0,0.04357069341725585,275.0
25308.0,79433.0,0.04357884449173467,4.0
2432.0,96517.0,0.043584599477248326,103.0
37007.0,96476.0,0.04358493241293667,73.0
2839.0,96430.0,0.043588021817473226,75.0
3365.0,96530.0,0.0435987797051677,300.0
25099.0,78484.0,0.0436037843707377,6.0
96280.0,96561.0,0.04360860918176865,1965.0
23601.0,96586.0,0.04361279029558404,70.0
15850.0,96401.0,0.04361431103393573,198.0
15558.0,15557.0,0.04361489347910871,2.0
96608.0,96495.0,0.04361489347910871,1388.0
24518.0,96521.0,0.04362192544319367,80.0
5082.0,96423.0,0.04362242773809149,120.0
90761.0,96471.0,0.04362590673224148,234.0
27963.0,93652.0,0.043627685653218055,19.0
31903.0,96609.0,0.04363019816250362,1389.0
12781.0,96366.0,0.04363354792685423,151.0
22345.0,95952.0,0.04363432956654193,4.0
44058.0,93754.0,0.04363443461621842,4.0
991.0,96595.0,0.04363729432626013,10.0
7964.0,96042.0,0.043640291440472934,727.0
93728.0,96619.0,0.043640291440472934,797.0
12959.0,96506.0,0.0436425131593957,52.0
43934.0,96129.0,0.04364344123816429,168.0
32003.0,17931.0,0.043644732777772616,2.0
96623.0,96523.0,0.043644732777772616,691.0
25890.0,95983.0,0.04364663240795939,52.0
33358.0,96589.0,0.04364732912851499,59.0
23688.0,95364.0,0.04364796014984076,18.0
43183.0,95446.0,0.04365299381254989,47.0
8365.0,96620.0,0.043655219024605126,798.0
65188.0,95987.0,0.043656298382299986,35.0
10596.0,94717.0,0.04366079608133165,26.0
5064.0,96603.0,0.04366357323555653,301.0
29036.0,96230.0,0.04366674383915524,72.0
21529.0,96582.0,0.0436681258538078,1120.0
39293.0,96313.0,0.04366987362406675,128.0
39012.0,96465.0,0.0436705665997043,161.0
36155.0,95714.0,0.043670591394212484,5.0
49495.0,96596.0,0.04367108101373652,459.0
37107.0,96601.0,0.043675191393395825,74.0
46112.0,94672.0,0.043678334530211,65.0
14057.0,96516.0,0.043680505980035915,63.0
24095.0,96292.0,0.04368984260972475,26.0
40214.0,96574.0,0.04369089667588445,4113.0
42415.0,96564.0,0.04369369385697457,67.0
6037.0,95755.0,0.04369864807230937,743.0
96645.0,6036.0,0.04369864807230937,744.0
16745.0,96316.0,0.04369910301211151,10.0
8806.0,96422.0,0.04370187403769699,213.0
2762.0,96377.0,0.04370349736122852,6.0
39361.0,96643.0,0.04370570387086929,4114.0
74582.0,96507.0,0.04371065488664235,260.0
30128.0,96400.0,0.043713602982752384,175.0
91394.0,93885.0,0.043715471077936004,18.0
30777.0,96083.0,0.04371816712515472,228.0
25730.0,96625.0,0.043722659578251825,53.0
88174.0,93738.0,0.0437229689871119,15.0
10826.0,96614.0,0.04372879963167298,1390.0
30575.0,30739.0,0.04373277458599325,2.0
96658.0,96597.0,0.04373277458599325,133.0
96500.0,94681.0,0.043738523970467104,30.0
21746.0,25337.0,0.043751730509120276,2.0
96462.0,96639.0,0.04375515043356286,166.0
12753.0,95165.0,0.04375729344197532,9.0
92095.0,22447.0,0.04376030563438108,4.0
10136.0,96636.0,0.04376096976724492,162.0
26664.0,96665.0,0.04376096976724492,163.0
83888.0,94137.0,0.043766244483236294,42.0
96372.0,92838.0,0.0437667858960121,28.0
5580.0,96289.0,0.04378048683360822,74.0
25172.0,95705.0,0.04378279586402334,16.0
96314.0,96638.0,0.04378672070177643,468.0
90356.0,82304.0,0.043792761999814016,15.0
17045.0,95746.0,0.04379912755135861,10.0
95835.0,96651.0,0.04379933808303496,263.0
12801.0,12802.0,0.043799735798004356,2.0
12804.0,96675.0,0.043799735798004356,3.0
9147.0,96386.0,0.04380383824443176,15.0
14471.0,94888.0,0.04380753992560438,7.0
16751.0,95470.0,0.04381010521465746,4.0
31298.0,95422.0,0.04381428595127492,32.0
19261.0,96624.0,0.04381430762987448,692.0
47929.0,96147.0,0.04381466433775841,26.0
94396.0,95134.0,0.043816003709273264,14.0
42394.0,96467.0,0.04381660447859903,107.0
96684.0,42257.0,0.04381660447859903,108.0
42833.0,96456.0,0.043816698095435806,59.0
20871.0,89790.0,0.043817504461823545,5.0
45802.0,96543.0,0.04382134877887215,2412.0
13888.0,96654.0,0.04383073986266201,229.0
10157.0,96669.0,0.04383730161759404,75.0
44160.0,96224.0,0.043843373025826665,12.0
94373.0,93465.0,0.04384542110622464,6.0
90951.0,96657.0,0.043846610536323244,1394.0
36052.0,94885.0,0.04384850957721353,52.0
96153.0,96689.0,0.043851483673252305,233.0
90596.0,96591.0,0.04385317935599358,170.0
18339.0,96695.0,0.043863533530781255,234.0
42355.0,96040.0,0.043867323042284335,37.0
39841.0,96697.0,0.04386833729184153,235.0
35558.0,96671.0,0.043871915722342864,469.0
28690.0,96634.0,0.04388778574623026,1121.0
96265.0,96635.0,0.04388853878041703,243.0
65014.0,96575.0,0.04389507024349082,1018.0
25228.0,10654.0,0.04389977816233414,2.0
22039.0,96704.0,0.04389977816233414,3.0
14148.0,95464.0,0.04389985960607984,4.0
40994.0,89370.0,0.04390480096005882,6.0
23751.0,96194.0,0.04390553662320762,23.0
36747.0,96708.0,0.04390553662320762,24.0
2680.0,96319.0,0.04391983423230916,97.0
16870.0,96661.0,0.04392894424088499,3.0
88890.0,96648.0,0.043938611783466586,216.0
34210.0,96213.0,0.04394446974001067,1679.0
46183.0,96693.0,0.04395070821726826,1395.0
92067.0,96650.0,0.04395508601380373,4117.0
34311.0,79849.0,0.043958948666517506,5.0
34315.0,96716.0,0.043958948666517506,6.0
34015.0,96012.0,0.04396481041329833,376.0
47988.0,96715.0,0.04396485480192717,4118.0
31423.0,96710.0,0.04396548397992359,98.0
96660.0,96686.0,0.04396700071480744,89.0
43296.0,96239.0,0.04396782109951796,5.0
41517.0,93272.0,0.04396860781844443,5.0
30181.0,95302.0,0.04396889789778848,4.0
13003.0,96348.0,0.04397550077771916,74.0
88766.0,96455.0,0.04397853745117668,105.0
95196.0,85155.0,0.04398611654878596,7.0
33946.0,95671.0,0.043986847604239716,37.0
42857.0,96644.0,0.043988775282541255,68.0
40224.0,96719.0,0.043991948277507395,4119.0
51108.0,96126.0,0.04399411493367416,75.0
42268.0,44233.0,0.04399590697246214,2.0
96732.0,95370.0,0.04399590697246214,5.0
16188.0,96598.0,0.04399994159774606,276.0
96302.0,96446.0,0.04400495565889379,51.0
39419.0,96389.0,0.044005482446627796,524.0
36022.0,96593.0,0.04400710299752066,422.0
96678.0,95557.0,0.044011639689373334,13.0
6658.0,96481.0,0.04401477760483713,176.0
49164.0,93268.0,0.044017938187294194,4.0
49262.0,96562.0,0.04402499481684671,430.0
42395.0,96729.0,0.04402549622747314,69.0
12426.0,96615.0,0.0440272837591799,152.0
71783.0,94771.0,0.04402966439887013,12.0
23373.0,96618.0,0.044031122520056185,11.0
94906.0,95786.0,0.044035402254278044,13.0
11671.0,96475.0,0.04403861639762644,62.0
11831.0,11832.0,0.04403985980955796,2.0
96417.0,96748.0,0.04403985980955796,4.0
9388.0,96266.0,0.04404161989082733,16.0
92777.0,96681.0,0.044044034406584276,697.0
13530.0,96565.0,0.04404981092016635,41.0
41472.0,96696.0,0.044055705666873814,171.0
3776.0,91329.0,0.04405577216408591,5.0
18096.0,96390.0,0.04405601086383033,3.0
16784.0,95935.0,0.04405687432965944,8.0
33455.0,96756.0,0.04405687432965944,9.0
7581.0,95143.0,0.04405923245821726,10.0
7421.0,94225.0,0.04406658939086741,4.0
24440.0,96679.0,0.0440673865137562,5.0
94408.0,96730.0,0.04406798385214302,4122.0
95450.0,96518.0,0.04407252431496468,276.0
39256.0,96761.0,0.04407721906398269,4123.0
43619.0,96721.0,0.04407905620205328,90.0
7385.0,95982.0,0.04407993599755765,331.0
36352.0,96511.0,0.04408745597672127,91.0
34011.0,95874.0,0.04409536224033868,22.0
42778.0,96527.0,0.044097121640488325,157.0
93466.0,95306.0,0.044104071964150234,17.0
35538.0,96612.0,0.04410637549711522,235.0
87659.0,79404.0,0.044110567583909015,10.0
94490.0,95949.0,0.04411079466467964,27.0
42037.0,96303.0,0.04411363335215726,10.0
90572.0,96551.0,0.044114063441994734,858.0
11828.0,96749.0,0.044120315481282854,5.0
6885.0,95962.0,0.04412151478624881,5.0
46886.0,96425.0,0.04412733440956093,311.0
46885.0,96777.0,0.04412733440956093,312.0
25966.0,96701.0,0.04412755305990305,1122.0
37270.0,94682.0,0.04412767012514061,10.0
22711.0,96568.0,0.04413528175419294,88.0
96633.0,96700.0,0.04413708921651247,541.0
92681.0,96524.0,0.044141006761387575,17.0
47611.0,96688.0,0.04414555965895407,2413.0
5826.0,90380.0,0.04415509565300029,222.0
43654.0,96742.0,0.044155188547596355,70.0
8276.0,95662.0,0.0441555827872722,15.0
25306.0,74080.0,0.044164849002241775,8.0
7959.0,96629.0,0.044169074847226326,799.0
43340.0,96439.0,0.04417421652157202,91.0
21574.0,96351.0,0.04417455578128292,4.0
4043.0,96186.0,0.044175649404613576,33.0
44841.0,93852.0,0.044176005634503225,8.0
15840.0,96767.0,0.04417711237569658,23.0
49427.0,96741.0,0.0441856313861967,431.0
20890.0,2925.0,0.044186545277483835,2.0
14838.0,96796.0,0.044186545277483835,3.0
96116.0,96758.0,0.04420234725239547,17.0
21957.0,96177.0,0.044202762752029966,34.0
31909.0,95773.0,0.04420477543456102,32.0
49937.0,96800.0,0.04420477543456102,33.0
96545.0,92175.0,0.04420891936159747,28.0
45270.0,96331.0,0.044209038525089915,5.0
32206.0,92912.0,0.04420945957455646,14.0
48755.0,96784.0,0.044209525333475545,2414.0
6864.0,96763.0,0.044215592807950226,4124.0
37160.0,96780.0,0.04421653468053161,11.0
3935.0,96414.0,0.044216873892856536,11.0
25040.0,94093.0,0.04422079610875272,8.0
24003.0,89884.0,0.04422493141784497,5.0
44907.0,96753.0,0.04423123842592766,172.0
67795.0,96743.0,0.04423277370828112,167.0
73816.0,96364.0,0.044233616859132664,77.0
80343.0,96762.0,0.044235232777271115,284.0
15799.0,96699.0,0.044235774131499046,236.0
96541.0,96600.0,0.044242409903915224,106.0
13404.0,96287.0,0.0442449291995305,14.0
89609.0,96298.0,0.04424614441405667,122.0
8781.0,8782.0,0.04424926221387748,2.0
96819.0,96712.0,0.04424926221387748,218.0
37990.0,95543.0,0.04425560509497835,8.0
95214.0,95271.0,0.04426222583627734,33.0
11750.0,96656.0,0.04426793831697519,16.0
25895.0,25894.0,0.04427184910291798,2.0
96824.0,96736.0,0.04427184910291798,526.0
38246.0,96714.0,0.04427535879789107,1396.0
21579.0,96791.0,0.044276580407752654,5.0
88384.0,96779.0,0.04428005470561003,1135.0
95797.0,90091.0,0.04428140105176007,15.0
35677.0,96806.0,0.04428274432936736,4125.0
42284.0,96764.0,0.04428279745053902,91.0
43002.0,94791.0,0.04428843647239737,6.0
89966.0,92325.0,0.04429095649141021,34.0
3425.0,95886.0,0.04429145940793659,17.0
12798.0,12797.0,0.04429314554131471,2.0
12800.0,96835.0,0.04429314554131471,3.0
96097.0,96418.0,0.04429498462026981,29.0
36246.0,2699.0,0.044297868634143145,2.0
22162.0,96814.0,0.044305827321357225,285.0
96751.0,96830.0,0.0443199210517824,4822.0
43290.0,96605.0,0.04432028098812485,1966.0
8150.0,95638.0,0.044320934539945296,5.0
48275.0,95052.0,0.04432316652478798,65.0
39636.0,96826.0,0.04433495566371917,1397.0
2897.0,88121.0,0.044339142669286784,10.0
25436.0,96840.0,0.044340523155016486,4823.0
96369.0,96662.0,0.0443414404183432,172.0
40021.0,96774.0,0.04434147751334999,859.0
33168.0,96805.0,0.04434451538963687,2415.0
34602.0,96613.0,0.04434847814612318,20.0
38493.0,96680.0,0.044358630519997104,33.0
90081.0,96794.0,0.044361492711613396,38.0
45485.0,45487.0,0.04436518283381039,2.0
96853.0,45489.0,0.04436518283381039,3.0
45383.0,94152.0,0.04436776402476899,8.0
3877.0,94441.0,0.044369543783711766,5.0
96138.0,96846.0,0.04437155473880637,4826.0
18348.0,96734.0,0.04437291417864175,277.0
36309.0,96759.0,0.04437546697097626,5.0
9538.0,96765.0,0.04437950195302893,332.0
13083.0,96832.0,0.04438013674212889,7.0
22565.0,69293.0,0.04438326611234145,4.0
96834.0,96489.0,0.04438438014173376,68.0
45005.0,88371.0,0.04438597667352051,6.0
40748.0,96324.0,0.044391430375064045,10.0
81604.0,96607.0,0.04439277218254663,203.0
41380.0,41381.0,0.04439500830385882,2.0
96867.0,96622.0,0.04439500830385882,170.0
41276.0,96768.0,0.04439711407359299,158.0
96396.0,96244.0,0.044397138708885564,24.0
13019.0,83890.0,0.04440069829141648,12.0
20704.0,96739.0,0.044404865170790765,177.0
31040.0,31037.0,0.04440557817041406,2.0
96873.0,30658.0,0.04440557817041406,3.0
96874.0,96858.0,0.04440557817041406,280.0
3371.0,96122.0,0.044407192406417634,8.0
43621.0,96831.0,0.04441437831733924,92.0
12444.0,96725.0,0.04441621047000422,75.0
24473.0,74971.0,0.044420725989982784,4.0
31128.0,96452.0,0.04442775757873035,40.0
22036.0,95865.0,0.04443197308206544,5.0
12952.0,96878.0,0.04443285905025196,76.0
16240.0,96626.0,0.04443517222574613,60.0
847.0,96572.0,0.044454098687813665,54.0
95131.0,95519.0,0.04445676601252908,266.0
48932.0,48931.0,0.044459585386324364,2.0
96886.0,96848.0,0.044459585386324364,861.0
43254.0,96790.0,0.04446325677393349,92.0
45700.0,96778.0,0.04446390269214077,313.0
95913.0,96888.0,0.04446622817071681,99.0
96837.0,96847.0,0.04446851416896418,201.0
50584.0,96666.0,0.04446939863545371,164.0
41412.0,96877.0,0.044470895861873534,93.0
30372.0,94566.0,0.04447206039475248,7.0
22714.0,60174.0,0.0444784269665162,4.0
96345.0,88453.0,0.04448090603364087,16.0
96890.0,94935.0,0.0444836956820337,118.0
69537.0,92483.0,0.04448398174688845,17.0
2798.0,96227.0,0.044484408402393594,7.0
12150.0,96891.0,0.04448571396111669,202.0
2742.0,96649.0,0.044487214409444975,7.0
42770.0,96857.0,0.044489028480145965,4827.0
20055.0,96674.0,0.04449740445144308,264.0
7015.0,96776.0,0.044499762390468295,6.0
3448.0,96419.0,0.04450206050567568,37.0
96332.0,96606.0,0.04450222871687822,146.0
18074.0,84271.0,0.0445071058896664,13.0
10135.0,96875.0,0.044511602724441074,281.0
94450.0,96652.0,0.04451363770386428,186.0
8109.0,8130.0,0.04451392446924686,2.0
52355.0,96789.0,0.04451411941901068,800.0
96311.0,96782.0,0.04451566424958874,628.0
25833.0,96902.0,0.04451734850445487,4828.0
46522.0,96307.0,0.04451810249500482,345.0
21874.0,23982.0,0.04452318978057209,2.0
21897.0,96915.0,0.04452318978057209,3.0
87674.0,96897.0,0.04452529026700402,123.0
19376.0,48774.0,0.044531939203766455,2.0
48773.0,96918.0,0.044531939203766455,3.0
8059.0,96323.0,0.044533378457122026,28.0
40345.0,96865.0,0.04453501723524266,11.0
96583.0,96567.0,0.04453555588396345,268.0
20375.0,95552.0,0.04453653808936905,6.0
9926.0,91141.0,0.04453881256208676,4.0
35588.0,96889.0,0.04454409486198213,314.0
20533.0,96007.0,0.04454474121029184,80.0
14150.0,14159.0,0.0445487658430012,2.0
14160.0,96927.0,0.0445487658430012,3.0
20077.0,96084.0,0.04455127725277356,37.0
60436.0,96726.0,0.04455366762419272,109.0
44060.0,66438.0,0.04455801057997343,4.0
48009.0,96176.0,0.044558938625383196,42.0
22901.0,96816.0,0.04455929148790757,107.0
7831.0,7832.0,0.044574558326213376,2.0
7793.0,96934.0,0.044574558326213376,3.0
44072.0,96733.0,0.044579046722492285,6.0
83387.0,96883.0,0.04457947867170936,64.0
